boroct2020,Neighborhood,Borough,Price,convenience_score,livability_score,affordability_score,combined_score,total_crimes,noise_complaint_count,total_mta_ridership,total_citibike_trips,total_businesses
4027500,Long Island City/Astoria,Queens,2500.0,1.0532493204843094,90.24092826865056,80.46398046398046,45.64708879456744,46.0,410,0.0,341.0,0.0
4027600,Long Island City/Astoria,Queens,2899.0,0.0,98.41674609779686,70.72039072039072,49.20837304889843,8.0,52,0.0,0.0,0.0
4027701,Long Island City/Astoria,Queens,2500.0,4.292904429533219,95.13938285218407,80.46398046398046,49.71614364085865,25.0,145,190972.0,0.0,0.0
4027702,Long Island City/Astoria,Queens,2500.0,1.0594267358537188,97.11779517505815,80.46398046398046,49.088610955455934,7.0,310,0.0,343.0,0.0
4027800,Long Island City/Astoria,Queens,2899.0,0.0,97.590698990281,70.72039072039072,48.7953494951405,13.0,55,0.0,0.0,0.0
4027900,Long Island City/Astoria,Queens,2500.0,1.0069187052137385,95.47136283297401,80.46398046398046,48.23914076909387,17.0,315,0.0,326.0,0.0
4028000,Long Island City/Astoria,Queens,2899.0,0.0,98.47008497206993,70.72039072039072,49.23504248603496,9.0,14,0.0,0.0,0.0
4028100,Long Island City/Astoria,Queens,2500.0,1.244749196936002,89.2930501150881,80.46398046398046,45.26889965601205,26.0,1149,0.0,403.0,0.0
4028200,Long Island City/Astoria,Queens,2899.0,0.0,97.77605661726362,70.72039072039072,48.88802830863181,10.0,108,0.0,0.0,0.0
4028300,Long Island City/Astoria,Queens,2500.0,1.986602376055119,88.43151094317275,80.46398046398046,45.209056659613935,47.0,701,88375.0,0.0,0.0
4028400,Long Island City/Astoria,Queens,2899.0,0.0,78.01230880184875,70.72039072039072,39.00615440092437,132.0,112,0.0,0.0,0.0
4028500,Long Island City/Astoria,Queens,2500.0,2.3783049172226343,86.23384304848432,80.46398046398046,44.306073982853476,30.0,1575,0.0,770.0,0.0
4028700,Long Island City/Astoria,Queens,2500.0,1.3682975043241907,91.42011866845941,80.46398046398046,46.3942080863918,30.0,659,0.0,443.0,0.0
4028801,Long Island City/Astoria,Queens,2899.0,0.0,96.9848785848909,70.72039072039072,48.49243929244545,13.0,162,0.0,0.0,0.0
4028802,Long Island City/Astoria,Queens,2899.0,0.0,98.01623729880653,70.72039072039072,49.008118649403265,11.0,37,0.0,0.0,0.0
4028803,Long Island City/Astoria,Queens,2899.0,0.0,99.146541365204,70.72039072039072,49.573270682602,3.0,66,0.0,0.0,0.0
4028900,Long Island City/Astoria,Queens,2500.0,1.9554217152357696,92.72293578923028,80.46398046398046,47.339178752233025,35.0,286,12.0,633.0,0.0
4029100,Long Island City/Astoria,Queens,2500.0,0.9049913516184828,92.58318464045641,80.46398046398046,46.74408799603744,31.0,425,0.0,293.0,0.0
4029300,Long Island City/Astoria,Queens,3150.0,1.520114770074546,99.08426076278072,64.5909645909646,50.30218776642763,3.0,77,33822.0,246.0,0.0
4029400,Long Island City/Astoria,Queens,2899.0,0.0,93.03761865654933,70.72039072039072,46.51880932827466,34.0,259,0.0,0.0,0.0
4029500,Long Island City/Astoria,Queens,3150.0,0.48492710649864096,98.39351226317704,64.5909645909646,49.439219684837845,3.0,199,0.0,157.0,0.0
4029700,Long Island City/Astoria,Queens,3150.0,1.7111440573264147,94.39353644981877,64.5909645909646,48.052340253572595,9.0,734,0.0,554.0,0.0
4029900,Long Island City/Astoria,Queens,3150.0,0.0,99.8244819386253,64.5909645909646,49.91224096931265,0.0,32,0.0,0.0,0.0
4030600,Long Island City/Astoria,Queens,2899.0,0.0,93.33621374248335,70.72039072039072,46.668106871241676,31.0,292,0.0,0.0,0.0
4032000,Long Island City/Astoria,Queens,2750.0,0.0,91.8152404427035,74.35897435897436,45.90762022135175,39.0,332,0.0,0.0,0.0
4032800,Long Island City/Astoria,Queens,2750.0,0.0,98.45637920842985,74.35897435897436,49.228189604214926,8.0,45,0.0,0.0,0.0
4033000,Long Island City/Astoria,Queens,2899.0,0.0,90.91141129420888,70.72039072039072,45.45570564710444,47.0,263,0.0,0.0,0.0
4033401,Long Island City/Astoria,Queens,2899.0,0.0,96.42493950591088,70.72039072039072,48.21246975295544,18.0,118,0.0,0.0,0.0
4033403,Long Island City/Astoria,Queens,2899.0,0.0,95.17573610761443,70.72039072039072,47.58786805380721,26.0,110,0.0,0.0,0.0
4033404,Long Island City/Astoria,Queens,2899.0,0.0,98.91916860984345,70.72039072039072,49.45958430492173,5.0,49,0.0,0.0,0.0
4033405,Long Island City/Astoria,Queens,2899.0,0.0,97.8860142210124,70.72039072039072,48.9430071105062,11.0,60,0.0,0.0,0.0
4035200,Long Island City/Astoria,Queens,2899.0,0.0,95.34113975517988,70.72039072039072,47.67056987758994,17.0,338,0.0,0.0,0.0
4035800,Long Island City/Astoria,Queens,2750.0,0.0,95.15636847102678,74.35897435897436,47.57818423551339,25.0,142,0.0,0.0,0.0
4036600,Long Island City/Astoria,Queens,2899.0,0.0,93.43812745553964,70.72039072039072,46.71906372776982,31.0,274,0.0,0.0,0.0
4036800,Long Island City/Astoria,Queens,2899.0,0.0,98.10444524822275,70.72039072039072,49.05222262411137,10.0,50,0.0,0.0,0.0
4037501,Long Island City/Astoria,Queens,2850.0,0.0,97.7104961596377,71.91697191697193,48.85524807981885,11.0,91,0.0,0.0,0.0
4037502,Long Island City/Astoria,Queens,2500.0,0.0,93.5293037655303,80.46398046398046,46.76465188276515,36.0,115,0.0,0.0,0.0
4037600,Long Island City/Astoria,Queens,2750.0,0.0,95.1247792510863,74.35897435897436,47.56238962554315,26.0,119,0.0,0.0,0.0
4037700,Long Island City/Astoria,Queens,2850.0,0.13281443044230293,96.62818058919392,71.91697191697193,48.38049750981811,13.0,225,0.0,43.0,0.0
4037900,Long Island City/Astoria,Queens,2850.0,0.5899431677786015,94.57678690725778,71.91697191697193,47.58336503751819,17.0,473,0.0,191.0,0.0
4038100,Long Island City/Astoria,Queens,2850.0,0.48492710649864096,92.25479600949728,71.91697191697193,46.369861557997964,31.0,483,0.0,157.0,0.0
4038301,Long Island City/Astoria,Queens,2850.0,0.0,71.81219145998998,71.91697191697193,35.90609572999499,13.0,4608,0.0,0.0,0.0
4038302,Long Island City/Astoria,Queens,2850.0,7.612808702986562,69.62745975397787,71.91697191697193,38.620134228482215,87.0,2879,267485.0,518.0,0.0
4038400,Long Island City/Astoria,Queens,2750.0,0.0,96.19100704014507,74.35897435897436,48.09550352007253,22.0,45,0.0,0.0,0.0
4039400,Long Island City/Astoria,Queens,2750.0,0.0,96.1719508981856,74.35897435897436,48.0859754490928,14.0,277,0.0,0.0,0.0
4039800,Long Island City/Astoria,Queens,2750.0,0.0,99.0267441958473,74.35897435897436,49.51337209792365,5.0,30,0.0,0.0,0.0
4039901,Long Island City/Astoria,Queens,2850.0,0.5930318754633062,96.45742656330908,71.91697191697193,48.5252292193862,15.0,198,0.0,192.0,0.0
4039902,Long Island City/Astoria,Queens,2850.0,0.1111934766493699,97.82373361858912,71.91697191697193,48.967463547619246,11.0,71,0.0,36.0,0.0
4040000,Long Island City/Astoria,Queens,2750.0,0.0,98.99843483110945,74.35897435897436,49.499217415554725,5.0,35,0.0,0.0,0.0
4040101,Long Island City/Astoria,Queens,2850.0,0.10192735359525575,97.93220704205068,71.91697191697193,49.01706719782297,9.0,109,0.0,33.0,0.0
4040102,Long Island City/Astoria,Queens,2850.0,2.875628230249586,95.09291518294447,71.91697191697193,48.98427170659703,15.0,439,119817.0,59.0,0.0
4040200,Long Island City/Astoria,Queens,2750.0,0.0,99.63436027615282,74.35897435897436,49.81718013807641,1.0,37,0.0,0.0,0.0
4040301,Long Island City/Astoria,Queens,2850.0,0.25018532246108227,99.05267154284022,71.91697191697193,49.65142843265065,4.0,54,0.0,81.0,0.0
4040302,Long Island City/Astoria,Queens,2850.0,0.08648381517173215,90.93440692705418,71.91697191697193,45.51044537111296,21.0,1002,0.0,28.0,0.0
4040400,Long Island City/Astoria,Queens,2750.0,0.0,97.96289842453346,74.35897435897436,48.98144921226673,10.0,75,0.0,0.0,0.0
4040501,Long Island City/Astoria,Queens,2850.0,6.90010313452933,91.66389069983315,71.91697191697193,49.28199691718124,23.0,816,299947.0,51.0,0.0
4040502,Long Island City/Astoria,Queens,2850.0,0.0,91.24487545528605,71.91697191697193,45.622437727643025,42.0,347,0.0,0.0,0.0
4040701,Long Island City/Astoria,Queens,2850.0,0.0,96.51525462487068,71.91697191697193,48.25762731243534,6.0,445,0.0,0.0,0.0
4040702,Long Island City/Astoria,Queens,2850.0,0.09883864591055103,93.23074532602311,71.91697191697193,46.66479198596683,20.0,625,0.0,32.0,0.0
4040901,Long Island City/Astoria,Queens,2850.0,0.0,98.46293891883512,71.91697191697193,49.23146945941756,6.0,101,0.0,0.0,0.0
4040902,Long Island City/Astoria,Queens,2850.0,0.36755621447986164,95.43231606517054,71.91697191697193,47.8999361398252,22.0,179,0.0,119.0,0.0
4041100,Long Island City/Astoria,Queens,2850.0,0.14825796886582654,96.38799990765101,71.91697191697193,48.268128938258414,12.0,296,0.0,48.0,0.0
4041300,Long Island City/Astoria,Queens,2850.0,0.1884111687669879,93.9411729568426,71.91697191697193,47.0647920628048,14.0,671,0.0,61.0,0.0
4041400,Long Island City/Astoria,Queens,2905.0,0.0,95.00767559410271,70.57387057387058,47.503837797051354,22.0,254,0.0,0.0,0.0
4041500,Long Island City/Astoria,Queens,2850.0,0.330491722263405,96.39366178059858,71.91697191697193,48.36207675143099,12.0,295,0.0,107.0,0.0
4042400,Long Island City/Astoria,Queens,2905.0,0.0,97.51471262421765,70.57387057387058,48.757356312108826,12.0,97,0.0,0.0,0.0
4042600,Long Island City/Astoria,Queens,2899.0,0.0,99.66266964089067,70.72039072039072,49.831334820445335,1.0,32,0.0,0.0,0.0
4042700,Long Island City/Astoria,Queens,2850.0,0.1389918458117124,93.84999664685195,71.91697191697193,46.99449424633183,9.0,830,0.0,45.0,0.0
4043200,Long Island City/Astoria,Queens,2899.0,0.0,97.84399909263448,70.72039072039072,48.92199954631724,10.0,96,0.0,0.0,0.0
4043400,Long Island City/Astoria,Queens,2905.0,0.0,98.62951525205962,70.57387057387058,49.31475762602981,7.0,43,0.0,0.0,0.0
4043701,Long Island City/Astoria,Queens,2850.0,0.10501606127996048,97.08261460528684,71.91697191697193,48.593815333283395,16.0,59,0.0,34.0,0.0
4043702,Long Island City/Astoria,Queens,2850.0,0.2903385223622436,96.09655087495176,71.91697191697193,48.193444698657004,18.0,176,0.0,94.0,0.0
4043900,Long Island City/Astoria,Queens,2850.0,0.3891771682727947,94.2993551328268,71.91697191697193,47.3442661505498,17.0,522,0.0,126.0,0.0
4044000,Long Island City/Astoria,Queens,2905.0,0.0,94.96952666375694,70.57387057387058,47.48476333187847,25.0,175,0.0,0.0,0.0
4044301,Long Island City/Astoria,Queens,2850.0,0.04941932295527551,96.17581709621776,71.91697191697193,48.112618209586515,18.0,162,0.0,16.0,0.0
4044302,Long Island City/Astoria,Queens,2850.0,0.1914998764516926,88.40648143363754,71.91697191697193,44.29899065504461,46.0,734,0.0,62.0,0.0
4044400,Long Island City/Astoria,Queens,2905.0,0.0,83.66980250141181,70.57387057387058,41.834901250705904,85.0,456,0.0,0.0,0.0
4044601,Long Island City/Astoria,Queens,2150.0,0.0,75.82561651200042,89.01098901098902,37.91280825600021,141.0,241,0.0,0.0,0.0
4044602,Long Island City/Astoria,Queens,2150.0,0.0,93.31774394335342,89.01098901098902,46.65887197167671,28.0,381,0.0,0.0,0.0
4044800,Long Island City/Astoria,Queens,2150.0,0.0,98.90456500874566,89.01098901098902,49.45228250437283,6.0,23,0.0,0.0,0.0
4045000,Long Island City/Astoria,Queens,2150.0,0.0,98.25493380006222,89.01098901098902,49.12746690003111,9.0,52,0.0,0.0,0.0
4045200,Long Island City/Astoria,Queens,2150.0,0.0,97.95395669638326,89.01098901098902,48.97697834819163,11.0,48,0.0,0.0,0.0
4045400,Long Island City/Astoria,Queens,2150.0,0.0,97.21373552053868,89.01098901098902,48.60686776026934,14.0,93,0.0,0.0,0.0
4045500,Long Island City/Astoria,Queens,2850.0,0.17914504571287374,97.8779703303199,71.91697191697193,49.028557688016384,10.0,90,0.0,58.0,0.0
4045600,Long Island City/Astoria,Queens,2150.0,0.0,99.17246871219692,89.01098901098902,49.58623435609846,2.0,90,0.0,0.0,0.0
4045700,Long Island City/Astoria,Queens,2750.0,0.0,97.80346814454377,74.35897435897436,48.901734072271886,12.0,46,0.0,0.0,0.0
4045800,Long Island City/Astoria,Queens,2150.0,0.0,98.6521627438499,89.01098901098902,49.32608137192495,7.0,39,0.0,0.0,0.0
4045900,Long Island City/Astoria,Queens,2750.0,0.3768223375339758,98.09640135753024,74.35897435897436,49.23661184753211,9.0,80,0.0,122.0,0.0
4046000,Long Island City/Astoria,Queens,2150.0,1.6037585280597046,86.31241298764026,89.01098901098902,43.95808575784998,82.0,75,71344.0,0.0,0.0
4046100,Long Island City/Astoria,Queens,2750.0,0.32122559920929084,78.9613413178568,74.35897435897436,39.641283458533046,17.0,3231,0.0,104.0,0.0
4046200,Long Island City/Astoria,Queens,2150.0,0.0,92.71875809656993,89.01098901098902,46.359379048284964,38.0,201,0.0,0.0,0.0
4046300,Long Island City/Astoria,Queens,2750.0,0.25018532246108227,89.36244012431933,74.35897435897436,44.80631272339021,48.0,508,0.0,81.0,0.0
4046400,Long Island City/Astoria,Queens,2150.0,0.0,99.21686585831978,89.01098901098902,49.60843292915989,4.0,25,0.0,0.0,0.0
4046500,Long Island City/Astoria,Queens,2750.0,6.822088096121207,92.8847480869649,74.35897435897436,49.853418091543055,34.0,286,303484.0,0.0,0.0
4046600,Long Island City/Astoria,Queens,2150.0,0.0,96.43626325180603,89.01098901098902,48.21813162590301,18.0,116,0.0,0.0,0.0
4046700,Long Island City/Astoria,Queens,2750.0,0.3799110452186805,97.27781179787736,74.35897435897436,48.82886142154802,10.0,196,0.0,123.0,0.0
4046800,Long Island City/Astoria,Queens,2150.0,4.697215946769172,96.18237680662304,89.01098901098902,50.43979637669611,16.0,218,208958.0,0.0,0.0
4046901,Long Island City/Astoria,Queens,2750.0,0.0,96.63770866017366,74.35897435897436,48.31885433008683,17.0,109,0.0,0.0,0.0
4046902,Long Island City/Astoria,Queens,2750.0,0.06795156906350383,96.49377981873944,74.35897435897436,48.280865693901475,16.0,163,0.0,22.0,0.0
4047000,Long Island City/Astoria,Queens,2099.0,0.0,97.11510166268503,90.25641025641025,48.55755083134252,13.0,139,0.0,0.0,0.0
4047100,Long Island City/Astoria,Queens,2750.0,0.0,97.52455218982556,74.35897435897436,48.76227609491278,9.0,181,0.0,0.0,0.0
4047200,Long Island City/Astoria,Queens,2150.0,0.0,97.40951905595873,89.01098901098902,48.70475952797936,13.0,87,0.0,0.0,0.0
4047300,Long Island City/Astoria,Queens,2750.0,5.258682485715791,87.21952199133752,74.35897435897436,46.239102238526655,73.0,172,197386.0,266.0,0.0
4047500,Long Island City/Astoria,Queens,2750.0,0.4633061527057079,98.49691015652056,74.35897435897436,49.480108154613134,6.0,95,0.0,150.0,0.0
4047600,Long Island City/Astoria,Queens,2099.0,0.0,98.71444334627319,90.25641025641025,49.35722167313659,7.0,28,0.0,0.0,0.0
4047801,Long Island City/Astoria,Queens,2099.0,0.0,97.47984354907452,90.25641025641025,48.73992177453726,14.0,46,0.0,0.0,0.0
4047802,Long Island City/Astoria,Queens,2099.0,0.0,99.16590900179165,90.25641025641025,49.58295450089582,4.0,34,0.0,0.0,0.0
4047900,Long Island City/Astoria,Queens,2750.0,0.0,96.53251509191473,74.35897435897436,48.266257545957366,18.0,99,0.0,0.0,0.0
4048000,Long Island City/Astoria,Queens,2099.0,0.0,97.68308463235755,90.25641025641025,48.841542316178774,9.0,153,0.0,0.0,0.0
4048100,Long Island City/Astoria,Queens,2750.0,1.1706202125030887,97.59487668294135,74.35897435897436,49.38274844772222,10.0,140,0.0,379.0,0.0
4048200,Long Island City/Astoria,Queens,2099.0,0.0,97.56566948074578,90.25641025641025,48.78283474037289,12.0,88,0.0,0.0,0.0
4048301,Long Island City/Astoria,Queens,2750.0,0.26254015319990115,99.04939168763758,74.35897435897436,49.655965920418744,5.0,26,0.0,85.0,0.0
4048302,Long Island City/Astoria,Queens,3150.0,0.2779836916234248,98.74931242141632,64.5909645909646,49.51364805651987,5.0,79,0.0,90.0,0.0
4048400,Long Island City/Astoria,Queens,2099.0,0.0,98.03173873736202,90.25641025641025,49.01586936868101,8.0,120,0.0,0.0,0.0
4048500,Long Island City/Astoria,Queens,2750.0,0.9389671361502346,91.7422224372146,74.35897435897436,46.340594786682416,44.0,202,0.0,304.0,0.0
4048900,Long Island City/Astoria,Queens,3150.0,0.0,96.46547045400159,64.5909645909646,48.232735227000795,16.0,168,0.0,0.0,0.0
4049201,Long Island City/Astoria,Queens,2108.0,0.0,97.44259245618645,90.03663003663004,48.72129622809322,15.0,24,0.0,0.0,0.0
4049202,Long Island City/Astoria,Queens,2108.0,0.0,99.12627589115864,90.03663003663004,49.56313794557932,4.0,41,0.0,0.0,0.0
4049301,Long Island City/Astoria,Queens,2825.0,0.0,98.87625564400781,72.52747252747253,49.438127822003906,6.0,28,0.0,0.0,0.0
4049302,Long Island City/Astoria,Queens,2825.0,0.0,95.91954863328984,72.52747252747253,47.95977431664492,15.0,293,0.0,0.0,0.0
4049500,Long Island City/Astoria,Queens,2825.0,0.0,99.81315819273016,72.52747252747253,49.90657909636508,0.0,34,0.0,0.0,0.0
4049600,Long Island City/Astoria,Queens,2108.0,0.0,98.1416963411108,90.03663003663004,49.0708481705554,9.0,72,0.0,0.0,0.0
4049700,Long Island City/Astoria,Queens,2825.0,0.0,98.47336482727256,72.52747252747253,49.23668241363628,8.0,42,0.0,0.0,0.0
4049900,Long Island City/Astoria,Queens,2750.0,0.0,97.03731962170626,74.35897435897436,48.51865981085313,16.0,67,0.0,0.0,0.0
4050000,Long Island City/Astoria,Queens,2099.0,0.0,94.59494521175955,90.25641025641025,47.297472605879776,27.0,184,0.0,0.0,0.0
4050201,Long Island City/Astoria,Queens,2099.0,0.0,98.6926936919406,90.25641025641025,49.3463468459703,5.0,89,0.0,0.0,0.0
4050202,Long Island City/Astoria,Queens,2099.0,0.0,97.09065849597934,90.25641025641025,48.54532924798967,17.0,29,0.0,0.0,0.0
4050400,Long Island City/Astoria,Queens,2750.0,0.0,98.17000570584867,74.35897435897436,49.08500285292433,9.0,67,0.0,0.0,0.0
4050500,Long Island City/Astoria,Queens,3000.0,0.0,99.10034854416573,68.25396825396825,49.55017427208286,5.0,17,0.0,0.0,0.0
4050600,Long Island City/Astoria,Queens,2750.0,0.0,98.28324316480008,74.35897435897436,49.14162158240004,9.0,47,0.0,0.0,0.0
4050700,Long Island City/Astoria,Queens,3000.0,0.0,98.6521627438499,68.25396825396825,49.32608137192495,7.0,39,0.0,0.0,0.0
4050800,Long Island City/Astoria,Queens,2750.0,0.0,96.95180518466317,74.35897435897436,48.475902592331586,11.0,225,0.0,0.0,0.0
4051000,Sunnyside/Woodside,Queens,2750.0,0.0,97.94263295048812,74.35897435897436,48.97131647524406,11.0,50,0.0,0.0,0.0
4051100,Sunnyside/Woodside,Queens,2825.0,0.12045959970348406,97.18245779522637,72.52747252747253,48.651458697464925,8.0,270,0.0,39.0,0.0
4051200,Sunnyside/Woodside,Queens,2108.0,0.0,97.16605851921317,90.03663003663004,48.58302925960658,13.0,130,0.0,0.0,0.0
4051300,Sunnyside/Woodside,Queens,2825.0,0.0,98.97668517677687,72.52747252747253,49.488342588388434,3.0,96,0.0,0.0,0.0
4051500,Sunnyside/Woodside,Queens,2825.0,0.5003706449221645,96.95926273252616,72.52747252747253,48.72981668872416,7.0,338,0.0,162.0,0.0
4051600,Sunnyside/Woodside,Queens,2108.0,0.0,98.309170511793,90.03663003663004,49.1545852558965,8.0,71,0.0,0.0,0.0
4051700,Sunnyside/Woodside,Queens,2825.0,0.12354830738818878,97.92892718684804,72.52747252747253,49.02623774711812,10.0,81,0.0,40.0,0.0
4051800,Sunnyside/Woodside,Queens,2750.0,0.0,98.64978072610498,74.35897435897436,49.32489036305249,6.0,68,0.0,0.0,0.0
4052000,Sunnyside/Woodside,Queens,2750.0,0.0,99.27110257005056,74.35897435897436,49.63555128502528,3.0,44,0.0,0.0,0.0
4052100,Sunnyside/Woodside,Queens,2825.0,0.23783049172226342,98.12560855972579,72.52747252747253,49.18171952572403,7.0,132,0.0,77.0,0.0
4052200,Sunnyside/Woodside,Queens,2750.0,0.0,98.66914836269262,74.35897435897436,49.33457418134631,7.0,36,0.0,0.0,0.0
4052400,Sunnyside/Woodside,Queens,2750.0,0.0,98.3011266211005,74.35897435897436,49.15056331055025,7.0,101,0.0,0.0,0.0
4052500,Sunnyside/Woodside,Queens,2825.0,0.09883864591055103,98.92006644730115,72.52747252747253,49.50945254660585,3.0,106,0.0,32.0,0.0
4052600,Sunnyside/Woodside,Queens,2750.0,0.0,98.01623729880653,74.35897435897436,49.008118649403265,11.0,37,0.0,0.0,0.0
4052800,Sunnyside/Woodside,Queens,2750.0,0.0,99.09796652642079,74.35897435897436,49.548983263210395,4.0,46,0.0,0.0,0.0
4053000,Sunnyside/Woodside,Queens,2750.0,0.0,97.64165584680914,74.35897435897436,48.82082792340457,13.0,46,0.0,0.0,0.0
4053100,Sunnyside/Woodside,Queens,2825.0,0.407709414381023,96.3465711221026,72.52747252747253,48.37714026824181,16.0,189,0.0,132.0,0.0
4053200,Sunnyside/Woodside,Queens,2750.0,0.0,99.21120398537221,74.35897435897436,49.605601992686104,4.0,26,0.0,0.0,0.0
4053501,Sunnyside/Woodside,Queens,2825.0,0.815418828762046,98.73888651297888,72.52747252747253,49.777152670870464,3.0,138,0.0,264.0,0.0
4053502,Sunnyside/Woodside,Queens,2825.0,0.0,99.23802916982284,72.52747252747253,49.61901458491142,1.0,107,0.0,0.0,0.0
4053601,Sunnyside/Woodside,Queens,2108.0,0.0,99.2338514771625,90.03663003663004,49.61692573858125,4.0,22,0.0,0.0,0.0
4053800,Sunnyside/Woodside,Queens,2108.0,0.0,98.55829292148613,90.03663003663004,49.279146460743064,8.0,27,0.0,0.0,0.0
4053901,Sunnyside/Woodside,Queens,3149.5,2.6470224857919447,95.93177021664268,64.60317460317461,49.28939635121731,13.0,348,0.0,857.0,0.0
4053902,Sunnyside/Woodside,Queens,3149.5,0.49419322955275513,99.45884221477812,64.60317460317461,49.97651772216543,1.0,68,0.0,160.0,0.0
4054000,Sunnyside/Woodside,Queens,2108.0,0.0,94.94211513647679,90.03663003663004,47.47105756823839,23.0,237,0.0,0.0,0.0
4054200,Sunnyside/Woodside,Queens,2108.0,0.0,96.99948218598868,90.03663003663004,48.49974109299434,12.0,188,0.0,0.0,0.0
4054500,Sunnyside/Woodside,Queens,3149.5,0.815418828762046,96.36714809077613,64.60317460317461,48.59128345976909,8.0,414,0.0,264.0,0.0
4054700,Sunnyside/Woodside,Queens,3149.5,0.6455399061032864,95.20049076894831,64.60317460317461,47.9230153375258,15.0,420,0.0,209.0,0.0
4054800,Sunnyside/Woodside,Queens,2108.0,0.0,99.1942183665295,90.03663003663004,49.59710918326475,4.0,29,0.0,0.0,0.0
4054900,Sunnyside/Woodside,Queens,3149.5,1.8487825165610012,89.81156040851971,64.60317460317461,45.830171462540356,25.0,1086,30718.0,375.0,0.0
4055100,Sunnyside/Woodside,Queens,3149.5,2.103409933283914,91.26755959350318,64.60317460317461,46.685484763393546,23.0,886,0.0,681.0,0.0
4055200,Sunnyside/Woodside,Queens,2108.0,0.0,97.22177941123118,90.03663003663004,48.61088970561559,15.0,63,0.0,0.0,0.0
4055300,Sunnyside/Woodside,Queens,3149.5,0.6331850753644676,91.43979779967523,64.60317460317461,46.03649143751985,24.0,827,0.0,205.0,0.0
4055400,Sunnyside/Woodside,Queens,2108.0,0.0,99.57207967372953,90.03663003663004,49.78603983686477,1.0,48,0.0,0.0,0.0
4055500,Sunnyside/Woodside,Queens,3149.5,1.7969770953177628,96.66960937474234,64.60317460317461,49.23329323503005,9.0,332,68535.0,83.0,0.0
4055600,Sunnyside/Woodside,Queens,2108.0,0.0,99.55181419968419,90.03663003663004,49.775907099842094,2.0,23,0.0,0.0,0.0
4055700,Sunnyside/Woodside,Queens,3149.5,1.3157894736842104,95.06878351086695,64.60317460317461,48.19228649227558,12.0,529,0.0,426.0,0.0
4055800,Sunnyside/Woodside,Queens,2108.0,0.0,98.70878147332562,90.03663003663004,49.35439073666281,7.0,29,0.0,0.0,0.0
4055900,Sunnyside/Woodside,Queens,3149.5,1.5011119347664936,96.04442133276459,64.60317460317461,48.77276663376554,8.0,471,0.0,486.0,0.0
4056000,Sunnyside/Woodside,Queens,2108.0,0.0,93.21848709624341,90.03663003663004,46.609243548121704,41.0,27,0.0,0.0,0.0
4056100,Sunnyside/Woodside,Queens,3149.5,0.0,97.98495957349422,64.60317460317461,48.99247978674711,5.0,214,0.0,0.0,0.0
4056200,Sunnyside/Woodside,Queens,2108.0,0.0,99.82120208342266,90.03663003663004,49.91060104171133,1.0,4,0.0,0.0,0.0
4056400,Sunnyside/Woodside,Queens,2108.0,0.0,98.39171658826163,90.03663003663004,49.195858294130815,7.0,85,0.0,0.0,0.0
4056500,Sunnyside/Woodside,Queens,3149.5,0.0,99.26872055230562,64.60317460317461,49.63436027615281,2.0,73,0.0,0.0,0.0
4056600,Sunnyside/Woodside,Queens,2108.0,0.0,97.82135160084418,90.03663003663004,48.91067580042209,10.0,100,0.0,0.0,0.0
4056700,Sunnyside/Woodside,Queens,3149.5,0.20076599950580676,97.83357318419704,64.60317460317461,49.01716959185142,8.0,155,0.0,65.0,0.0
4056800,Sunnyside/Woodside,Queens,2108.0,0.0,90.92273504010402,90.03663003663004,45.46136752005201,47.0,261,0.0,0.0,0.0
4057700,Sunnyside/Woodside,Queens,3149.5,0.5559673832468496,96.36773443360565,64.60317460317461,48.46185090842625,13.0,271,0.0,180.0,0.0
4057900,Sunnyside/Woodside,Queens,3149.5,0.0,98.44357128224748,64.60317460317461,49.22178564112374,5.0,133,0.0,0.0,0.0
4058000,Sunnyside/Woodside,Queens,2108.0,0.0,98.43373171663957,90.03663003663004,49.216865858319785,8.0,49,0.0,0.0,0.0
4058100,Sunnyside/Woodside,Queens,3149.5,0.0,94.11934788416357,64.60317460317461,47.05967394208179,27.0,268,0.0,0.0,0.0
4058200,Sunnyside/Woodside,Queens,2108.0,0.0,95.5163463219264,90.03663003663004,47.7581731609632,24.0,107,0.0,0.0,0.0
4058300,Sunnyside/Woodside,Queens,3149.5,1.077958981961947,95.84387376185467,64.60317460317461,48.460916371908304,7.0,535,0.0,349.0,0.0
4058500,Sunnyside/Woodside,Queens,3149.5,0.583765752409192,95.03660794809693,64.60317460317461,47.81018685025306,8.0,649,0.0,189.0,0.0
4058700,Sunnyside/Woodside,Queens,3149.5,0.0,98.84884411672766,64.60317460317461,49.42442205836383,4.0,90,0.0,0.0,0.0
4058900,Sunnyside/Woodside,Queens,3149.5,2.582335971427343,91.89872100305668,64.60317460317461,47.24052848724201,17.0,946,48511.0,483.0,0.0
4059100,Sunnyside/Woodside,Queens,3149.5,1.7574746725969854,95.49849951205283,64.60317460317461,48.62798709232491,7.0,596,0.0,569.0,0.0
4059200,Sunnyside/Woodside,Queens,2108.0,0.0,99.46926812321554,90.03663003663004,49.73463406160777,3.0,9,0.0,0.0,0.0
4059300,Sunnyside/Woodside,Queens,3149.5,1.3899184581171238,96.5563719157909,64.60317460317461,48.973145186954014,9.0,352,0.0,450.0,0.0
4059501,Sunnyside/Woodside,Queens,3149.5,0.4385964912280702,97.12911892095329,64.60317460317461,48.78385770609068,7.0,308,0.0,142.0,0.0
